"3-комн. кв., 64 м², 4/9 этаж",https://kaluga.cian.ru/sale/flat/228472354/,"Калужская область, Калуга, Октябрьский, мкр. Северный, Дорожная улица, 34",3 800 000 ₽
"3-комн. кв., 60 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/217818518/,"Калужская область, Калуга, Московский, Социалистическая улица, 9",3 800 000 ₽
"3-комн. кв., 63,6 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/222276731/,"Калужская область, Калуга, Ленинский, улица Никитина, 34",3 800 000 ₽
"3-комн. кв., 63 м², 6/7 этаж",https://kaluga.cian.ru/sale/flat/222274865/,"Калужская область, Калуга, Ленинский, площадь Мира, 3",3 800 000 ₽
"3-комн. кв., 67 м², 6/9 этаж",https://kaluga.cian.ru/sale/flat/227061180/,"Калужская область, Калуга, Московский, улица Труда, 30",3 800 000 ₽
"3-комн. кв., 72 м², 8/9 этаж",https://kaluga.cian.ru/sale/flat/229358075/,"Калужская область, Калуга, Октябрьский, Московская улица",3 800 000 ₽
"3-комн. кв., 61,9 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229359014/,"Калужская область, Калуга, Ленинский, Октябрьская улица",3 800 000 ₽
"3-комн. кв., 60,1 м², 2/9 этаж",https://kaluga.cian.ru/sale/flat/227984066/,"Калужская область, Калуга, Московский, улица Билибина, 10",3 800 000 ₽
"3-комн. кв., 59,7 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/222193319/,"Калужская область, Калуга, Ленинский, улица Маршала Жукова, 22",3 800 000 ₽
"3-комн. кв., 67 м², 2/2 этаж",https://kaluga.cian.ru/sale/flat/228299689/,"Калужская область, Калуга, Октябрьский, мкр. Швейцарская деревня, улица Современная, 3",3 800 000 ₽
"3-комн. кв., 69,3 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229357660/,"Калужская область, Калуга, Ленинский, улица Максима Горького",3 800 000 ₽
"3-комн. кв., 60,2 м², 1/9 этаж",https://kaluga.cian.ru/sale/flat/229345158/,"Калужская область, Калуга, Московский, бульвар Моторостроителей",3 800 000 ₽
"3-комн. кв., 78 м², 1/4 этаж",https://kaluga.cian.ru/sale/flat/229345305/,"Калужская область, Калуга, Московский, улица Чичерина",3 850 000 ₽
"3-комн. кв., 71,7 м², 1/9 этаж",https://kaluga.cian.ru/sale/flat/229512736/,"Калужская область, Калуга, Октябрьский, мкр. Северный, Дорожная улица, 34",3 870 000 ₽
"3-комн. кв., 103,9 м², 1/9 этаж",https://kaluga.cian.ru/sale/flat/229227323/,"Калужская область, Калуга, Ленинский, Николо-Козинская улица, 92",3 850 000 ₽
"3-комн. кв., 77,9 м², 1/4 этаж",https://kaluga.cian.ru/sale/flat/228108707/,"Калужская область, Калуга, Московский, переулок Чичерина, 8",3 870 000 ₽
"3-комн. кв., 64,9 м², 2/9 этаж",https://kaluga.cian.ru/sale/flat/229372637/,"Калужская область, Калуга, Ленинский, улица Степана Разина, 52",3 850 000 ₽
"3-комн. кв., 78,07 м², 14/16 этаж",https://kaluga.cian.ru/sale/flat/229513009/,"Калужская область, Калуга, Ленинский, мкр. Хороший, улица Хорошая, 2",3 850 000 ₽
"3-комн. кв., 64 м², 6/6 этаж",https://kaluga.cian.ru/sale/flat/223680275/,"Калужская область, Калуга, Октябрьский, улица Максима Горького, 3",3 870 000 ₽
"3-комн. кв., 79 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/226372848/,"Калужская область, Калуга, Московский, улица Труда, 14/2",3 850 000 ₽
"3-комн. кв., 75 м², 1/3 этаж",https://kaluga.cian.ru/sale/flat/222190787/,"Калужская область, Калуга, Ленинский, переулок 1-й Больничный, 7",3 850 000 ₽
"3-комн. кв., 80,8 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/211179346/,"Калужская область, Калуга, Октябрьский, шоссе Грабцевское, 81",3 850 000 ₽
"3-комн. кв., 69,4 м², 6/9 этаж",https://kaluga.cian.ru/sale/flat/229512323/,"Калужская область, Калуга, Октябрьский, Московская улица, 315к4",3 870 000 ₽
"3-комн. кв., 69,7 м², 1/10 этаж",https://kaluga.cian.ru/sale/flat/229511738/,"Калужская область, Калуга, Ленинский, улица Никитина, 125В",3 850 000 ₽
"3-комн. кв., 92 м², 2/4 этаж",https://kaluga.cian.ru/sale/flat/229357590/,"Калужская область, Калуга, Московский, улица Чичерина",3 850 000 ₽
"3-комн. кв., 64,2 м², 5/9 этаж",https://kaluga.cian.ru/sale/flat/222176032/,"Калужская область, Калуга, Московский, бульвар Моторостроителей, 12А",3 850 000 ₽
"3-комн. кв., 59,7 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/228167258/,"Калужская область, Калуга, Московский, улица Суворова, 17",3 850 000 ₽
"3-комн. кв., 67,3 м², 2/2 этаж",https://kaluga.cian.ru/sale/flat/228964509/,"Калужская область, Калуга, Московский, Социалистическая улица, 8",3 860 000 ₽
"3-комн. кв., 75,7 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/228234884/,"Калужская область, Калуга, Ленинский, Николо-Козинская улица, 61",3 890 000 ₽
"3-комн. кв., 65 м², 8/9 этаж",https://kaluga.cian.ru/sale/flat/220188113/,"Калужская область, Калуга, Московский, бульвар Энтузиастов, 1",3 460 000 ₽
"3-комн. кв., 62 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/230703646/,"Калужская область, Калуга, Московский, мкр. 30-й, улица Кубяка",3 450 000 ₽
"3-комн. кв., 63 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/226372819/,"Калужская область, Калуга, Московский, Окружная улица, 8",3 470 000 ₽
"3-комн. кв., 57 м², 2/2 этаж",https://kaluga.cian.ru/sale/flat/229512854/,"Калужская область, Калуга, Октябрьский, Московская улица, 299",3 450 000 ₽
"3-комн. кв., 62 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/207360914/,"Калужская область, Калуга, Московский, мкр. 30-й, улица Кубяка, 10",3 450 000 ₽
"3-комн. кв., 58 м², 3/3 этаж",https://kaluga.cian.ru/sale/flat/228955121/,"Калужская область, Калуга, Московский, улица Пухова, 48",3 450 000 ₽
"3-комн. кв., 65 м², 9/9 этаж",https://kaluga.cian.ru/sale/flat/230576583/,"Калужская область, Калуга, Ленинский, улица Стеклянников Сад, 4",3 450 000 ₽
"3-комн. кв., 57 м², 2/2 этаж",https://kaluga.cian.ru/sale/flat/222275162/,"Калужская область, Калуга, Октябрьский, Московская улица, 299",3 450 000 ₽
"3-комн. кв., 65 м², 8/9 этаж",https://kaluga.cian.ru/sale/flat/229511342/,"Калужская область, Калуга, Московский, бульвар Моторостроителей, 3",3 450 000 ₽
"3-комн. кв., 87,39 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/227084043/,"Калужская область, Калуга, Октябрьский, мкр. Турынино, улица Советская, 79",3 451 905 ₽
"3-комн. кв., 65 м², 5/9 этаж",https://kaluga.cian.ru/sale/flat/227505926/,"Калужская область, Калуга, Октябрьский, Дорожный переулок, 8",3 460 000 ₽
"3-комн. кв., 48 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/230652207/,"Калужская область, Калуга, Московский, Окружная улица, 6",3 450 000 ₽
"3-комн. кв., 58 м², 3/3 этаж",https://kaluga.cian.ru/sale/flat/229358245/,"Калужская область, Калуга, Московский, улица Пухова",3 450 000 ₽
"3-комн. кв., 58 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/230080554/,"Калужская область, Калуга, Ленинский, улица Марата, 1",3 450 000 ₽
"3-комн. кв., 64,5 м², 4/9 этаж",https://kaluga.cian.ru/sale/flat/229252027/,"Калужская область, Калуга, Октябрьский, мкр. Северный, Дорожная улица, 31",3 460 000 ₽
"3-комн. кв., 59 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/229513025/,"Калужская область, Калуга, Московский, Московская улица, 180",3 470 000 ₽
"3-комн. кв., 74 м², 1/4 этаж",https://kaluga.cian.ru/sale/flat/228167293/,"Калужская область, Калуга, Октябрьский, улица Ленина, 1",3 450 000 ₽
"3-комн. кв., 78 м², 9/9 этаж",https://kaluga.cian.ru/sale/flat/228472391/,"Калужская область, Калуга, Октябрьский, мкр. Северный, улица Калужского Ополчения, 5",3 470 000 ₽
"3-комн. кв., 58 м², 3/3 этаж",https://kaluga.cian.ru/sale/flat/230691576/,"Калужская область, Калуга, Московский, улица Пухова",3 450 000 ₽
"3-комн. кв., 74,2 м², 1/4 этаж",https://kaluga.cian.ru/sale/flat/229357745/,"Калужская область, Калуга, Октябрьский, улица Ленина",3 500 000 ₽
"3-комн. кв., 70,5 м², 8/9 этаж",https://kaluga.cian.ru/sale/flat/228573582/,"Калужская область, Калуга, Октябрьский, Московская улица, 315к5",3 500 000 ₽
"3-комн. кв., 65,2 м², 6/9 этаж",https://kaluga.cian.ru/sale/flat/222276717/,"Калужская область, Калуга, Московский, улица Плеханова, 12",3 500 000 ₽
"3-комн. кв., 55,3 м², 7/9 этаж",https://kaluga.cian.ru/sale/flat/229357378/,"Калужская область, Калуга, Октябрьский, улица Ленина",3 500 000 ₽
"3-комн. кв., 71 м², 1/3 этаж",https://kaluga.cian.ru/sale/flat/230844448/,"Калужская область, Калуга, Ленинский, мкр. Кошелев, улица Георгия Амелина",3 500 000 ₽
"3-комн. кв., 62 м², 9/9 этаж",https://kaluga.cian.ru/sale/flat/230168527/,"Калужская область, Калуга, Московский, улица Труда, 6/1",3 500 000 ₽
"3-комн. кв., 59,9 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/230703654/,"Калужская область, Калуга, Ленинский, улица Постовалова",3 500 000 ₽
"3-комн. кв., 55,3 м², 5/9 этаж",https://kaluga.cian.ru/sale/flat/230864232/,"Калужская область, Калуга, Октябрьский, улица Ленина",3 500 000 ₽
"3-комн. кв., 78,6 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/200685715/,"Калужская область, Калуга, Ленинский, улица Суворова, 118",3 500 000 ₽
"3-комн. кв., 66 м², 1/10 этаж",https://kaluga.cian.ru/sale/flat/222276561/,"Калужская область, Калуга, Октябрьский, улица Маяковского, 43",3 500 000 ₽
"3-комн. кв., 61,1 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/226568269/,"Калужская область, Калуга, Ленинский, Больничная улица, 11",3 500 000 ₽
"3-комн. кв., 59 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/229511712/,"Калужская область, Калуга, Октябрьский, мкр. Северный, Дорожная улица, 9",3 500 000 ₽
"3-комн. кв., 61,2 м², 3/9 этаж",https://kaluga.cian.ru/sale/flat/226929852/,"Калужская область, Калуга, Ленинский, улица Постовалова, 10",3 500 000 ₽
"3-комн. кв., 83,8 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/207361241/,"Калужская область, Калуга, Московский, мкр. Силикатный, улица Гурьянова, 10к2",3 500 000 ₽
"3-комн. кв., 82 м², 10/14 этаж",https://kaluga.cian.ru/sale/flat/229511992/,"Калужская область, Калуга, Октябрьский, мкр. Турынино, улица Советская, 83",3 500 000 ₽
"3-комн. кв., 85 м², 1/3 этаж",https://kaluga.cian.ru/sale/flat/229512954/,"Калужская область, Калуга, Ленинский, переулок 2-й Красноармейский, 3",3 500 000 ₽
"3-комн. кв., 71,3 м², 8/10 этаж",https://kaluga.cian.ru/sale/flat/228050731/,"Калужская область, Калуга, Ленинский, улица Никитина, 125В",3 500 000 ₽
"3-комн. кв., 52 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/228108716/,"Калужская область, Калуга, Московский, Московская улица, 238",3 500 000 ₽
"3-комн. кв., 57,4 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/229511552/,"Калужская область, Калуга, Ленинский, улица Дзержинского, 15",3 500 000 ₽
"3-комн. кв., 83,8 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/229345378/,"Калужская область, Калуга, Московский, мкр. Силикатный, улица Гурьянова",3 500 000 ₽
"3-комн. кв., 59 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/229741341/,"Калужская область, Калуга, Ленинский, Октябрьская улица",3 500 000 ₽
"3-комн. кв., 60 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/229936806/,"Калужская область, Калуга, Октябрьский, мкр. Северный, Дорожная улица",3 500 000 ₽
"3-комн. кв., 59 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/222621298/,"Калужская область, Калуга, Ленинский, Октябрьская улица, 10",3 500 000 ₽
"3-комн. кв., 75,4 м², 1/1 этаж",https://kaluga.cian.ru/sale/flat/228955026/,"Калужская область, Калуга, Октябрьский, Резервный переулок, 21",3 500 000 ₽
"3-комн. кв., 53,5 м², 7/9 этаж",https://kaluga.cian.ru/sale/flat/228964438/,"Калужская область, Калуга, Октябрьский, улица Ленина, 13",3 500 000 ₽
"3-комн. кв., 65 м², 1/9 этаж",https://kaluga.cian.ru/sale/flat/227201485/,"Калужская область, Калуга, Ленинский, Тульская улица, 103",3 500 000 ₽
"3-комн. кв., 62,6 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/231037772/,"Калужская область, Калуга, Ленинский, улица Суворова",3 500 000 ₽
"3-комн. кв., 63,9 м², 1/9 этаж",https://kaluga.cian.ru/sale/flat/228630670/,"Калужская область, Калуга, Ленинский, улица Степана Разина, 64",3 500 000 ₽
"3-комн. кв., 82 м², 14/14 этаж",https://kaluga.cian.ru/sale/flat/222399152/,"Калужская область, Калуга, Октябрьский, мкр. Турынино, улица Советская, 79",3 500 000 ₽
"3-комн. кв., 60,8 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/229350688/,"Калужская область, Калуга, Ленинский, Николо-Козинская улица",3 500 000 ₽
"3-комн. кв., 67 м², 9/9 этаж",https://kaluga.cian.ru/sale/flat/228954378/,"Калужская область, Калуга, Октябрьский, шоссе Грабцевское, 134",3 500 000 ₽
"3-комн. кв., 72,6 м², 6/9 этаж",https://kaluga.cian.ru/sale/flat/228955420/,"Калужская область, Калуга, Московский, мкр. Байконур, Звездная улица, 11",3 500 000 ₽
"3-комн. кв., 63 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/188552735/,"Калужская область, Калуга, Октябрьский, мкр. Турынино, улица Льва Толстого, 4",3 500 000 ₽
"3-комн. кв., 66 м², 1/9 этаж",https://kaluga.cian.ru/sale/flat/228956215/,"Калужская область, Калуга, Московский, мкр. 30-й, улица Кибальчича, 18",3 500 000 ₽
"3-комн. кв., 61 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/217969668/,"Калужская область, Калуга, Ленинский, улица Никитина, 65",3 500 000 ₽
"3-комн. кв., 60,8 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/192912529/,"Калужская область, Калуга, Московский, переулок Чичерина, 28",3 500 000 ₽
"3-комн. кв., 78,2 м², 1/9 этаж",https://kaluga.cian.ru/sale/flat/207360836/,"Калужская область, Калуга, Октябрьский, мкр. Северный, улица Калужского Ополчения, 3",3 500 000 ₽
"3-комн. кв., 61 м², 6/6 этаж",https://kaluga.cian.ru/sale/flat/229345284/,"Калужская область, Калуга, Ленинский, улица Стеклянников Сад",4 000 000 ₽
"3-комн. кв., 64 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/227200999/,"Калужская область, Калуга, Ленинский, улица Гагарина, 11",4 000 000 ₽
"3-комн. кв., 64,9 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/230892852/,"Калужская область, Калуга, Ленинский, улица Никитина, 100",4 000 000 ₽
"3-комн. кв., 74 м², 2/9 этаж",https://kaluga.cian.ru/sale/flat/229511932/,"Калужская область, Калуга, Октябрьский, мкр. Турынино, улица Советская, 105",4 070 000 ₽
"3-комн. кв., 63,7 м², 2/9 этаж",https://kaluga.cian.ru/sale/flat/229512060/,"Калужская область, Калуга, Ленинский, улица Кирова, 16",4 000 000 ₽
"3-комн. кв., 79 м², 2/9 этаж",https://kaluga.cian.ru/sale/flat/228691669/,"Калужская область, Калуга, Московский, бульвар Моторостроителей",4 000 000 ₽
"3-комн. кв., 63 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/229512354/,"Калужская область, Калуга, Московский, улица Суворова, 5",4 000 000 ₽
"3-комн. кв., 63,9 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/227858948/,"Калужская область, Калуга, Московский, улица Плеханова, 5/1",4 000 000 ₽
"3-комн. кв., 59,9 м², 5/5 этаж",https://kaluga.cian.ru/sale/flat/229512293/,"Калужская область, Калуга, Ленинский, улица Постовалова, 8",4 000 000 ₽
"3-комн. кв., 74 м², 5/6 этаж",https://kaluga.cian.ru/sale/flat/230080561/,"Калужская область, Калуга, Октябрьский, мкр. Северный, Майская улица, 15",4 000 000 ₽
"3-комн. кв., 70 м², 8/9 этаж",https://kaluga.cian.ru/sale/flat/228421861/,"Калужская область, Калуга, Октябрьский, Московская улица, 315к3",4 000 000 ₽
"3-комн. кв., 75 м², 2/3 этаж",https://kaluga.cian.ru/sale/flat/214445172/,"Калужская область, Калуга, Ленинский, переулок 1-й Больничный, 7",4 000 000 ₽
"3-комн. кв., 61,2 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/228964512/,"Калужская область, Калуга, Московский, Пролетарская улица, 39",4 000 000 ₽
"3-комн. кв., 72 м², 18/19 этаж",https://kaluga.cian.ru/sale/flat/230039289/,"Калужская область, Калуга, Октябрьский, бульвар Солнечный, 10",4 000 000 ₽
"3-комн. кв., 63,4 м², 9/9 этаж",https://kaluga.cian.ru/sale/flat/229512839/,"Калужская область, Калуга, Ленинский, мкр. Правобережье, улица Спартака, 3",4 070 000 ₽
"3-комн. кв., 107 м², 8/9 этаж",https://kaluga.cian.ru/sale/flat/228472450/,"Калужская область, Калуга, Московский, бульвар Энтузиастов, 17",4 070 000 ₽
"3-комн. кв., 67,3 м², 2/13 этаж",https://kaluga.cian.ru/sale/flat/227662126/,"Калужская область, Калуга, Ленинский, мкр. Правобережье, улица 65 лет Победы, 15",4 059 000 ₽
"3-комн. кв., 83 м², 7/9 этаж",https://kaluga.cian.ru/sale/flat/231176136/,"Калужская область, Калуга, Ленинский, Больничная улица",4 099 000 ₽
"3-комн. кв., 71,3 м², 1/4 этаж",https://kaluga.cian.ru/sale/flat/198621726/,"Калужская область, Калуга, Московский, улица Чичерина, 14",4 100 000 ₽
"3-комн. кв., 57 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/228108698/,"Калужская область, Калуга, Московский, улица Рылеева, 1/12",4 100 000 ₽
"3-комн. кв., 63 м², 6/7 этаж",https://kaluga.cian.ru/sale/flat/230414089/,"Калужская область, Калуга, Ленинский, площадь Мира, 3",4 180 000 ₽
"3-комн. кв., 65 м², 4/9 этаж",https://kaluga.cian.ru/sale/flat/228756751/,"Калужская область, Калуга, Московский, Окружная улица, 4",4 100 000 ₽
"3-комн. кв., 89 м², 2/9 этаж",https://kaluga.cian.ru/sale/flat/229203532/,"Калужская область, Калуга, Ленинский, мкр. Европейский, улица Полесская",4 100 000 ₽
"3-комн. кв., 75 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/228108702/,"Калужская область, Калуга, Октябрьский, улица Ленина, 49",4 100 000 ₽
"3-комн. кв., 91,4 м², 2/10 этаж",https://kaluga.cian.ru/sale/flat/229512092/,"Калужская область, Калуга, Московский, мкр. Байконур, бульвар Байконур, 3",4 100 000 ₽
"3-комн. кв., 61 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/226564356/,"Калужская область, Калуга, Октябрьский, улица Баррикад, 139",4 100 000 ₽
"3-комн. кв., 75,6 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229511627/,"Калужская область, Калуга, Октябрьский, улица Маяковского, 9",4 100 000 ₽
"3-комн. кв., 61,9 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/228957165/,"Калужская область, Калуга, Ленинский, Октябрьская улица, 4",4 100 000 ₽
"3-комн. кв., 59 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/222274814/,"Калужская область, Калуга, Московский, Московская улица, 180",3 550 000 ₽
"3-комн. кв., 59 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/207360874/,"Калужская область, Калуга, Московский, улица Карла Либкнехта, 8",3 550 000 ₽
"3-комн. кв., 60 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/229511546/,"Калужская область, Калуга, Ленинский, площадь Победы, 7",3 550 000 ₽
"3-комн. кв., 69,9 м², 4/9 этаж",https://kaluga.cian.ru/sale/flat/229512508/,"Калужская область, Калуга, Московский, бульвар Энтузиастов, 11",3 550 000 ₽
"3-комн. кв., 64,5 м², 9/9 этаж",https://kaluga.cian.ru/sale/flat/229513325/,"Калужская область, Калуга, Октябрьский, шоссе Грабцевское, 134",3 550 000 ₽
"3-комн. кв., 91 м², 2/13 этаж",https://kaluga.cian.ru/sale/flat/222174180/,"Калужская область, Калуга, Октябрьский, мкр. Турынино, улица Льва Толстого, 43",3 550 000 ₽
"3-комн. кв., 64,5 м², 6/9 этаж",https://kaluga.cian.ru/sale/flat/228829211/,"Калужская область, Калуга, Московский, мкр. 30-й, Малоярославецкая улица, 14",3 550 000 ₽
"3-комн. кв., 51 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/230652182/,"Калужская область, Калуга, Московский, улица Поле Свободы, 12",3 550 000 ₽
"3-комн. кв., 71 м², 6/9 этаж",https://kaluga.cian.ru/sale/flat/228756731/,"Калужская область, Калуга, Московский, мкр. Байконур, Звездная улица, 28",3 570 000 ₽
"3-комн. кв., 68 м², 1/2 этаж",https://kaluga.cian.ru/sale/flat/222331559/,"Калужская область, Калуга, Ленинский, Воскресенская улица, 12",3 550 000 ₽
"3-комн. кв., 88 м², 16/17 этаж",https://kaluga.cian.ru/sale/flat/229512164/,"Калужская область, Калуга, Ленинский, мкр. Правобережье, улица Фомушина, 8к1",3 560 000 ₽
"3-комн. кв., 59,6 м², 1/5 этаж",https://kaluga.cian.ru/sale/flat/229511930/,"Калужская область, Калуга, Московский, Московская улица, 176/4",3 570 000 ₽
"3-комн. кв., 69,8 м², 2/10 этаж",https://kaluga.cian.ru/sale/flat/229345287/,"Калужская область, Калуга, Ленинский, улица Никитина",3 580 000 ₽
"3-комн. кв., 74,3 м², 5/9 этаж",https://kaluga.cian.ru/sale/flat/220261904/,"Калужская область, Калуга, Октябрьский, мкр. Турынино, улица Советская",3 550 000 ₽
"3-комн. кв., 63 м², 3/4 этаж",https://kaluga.cian.ru/sale/flat/220262246/,"Калужская область, Калуга, Ленинский, Театральная площадь",3 550 000 ₽
"3-комн. кв., 63 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/229203135/,"Калужская область, Калуга, Ленинский, улица Суворова",3 600 000 ₽
"3-комн. кв., 69 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/229807762/,"Калужская область, Калуга, Ленинский, улица Плеханова",3 600 000 ₽
"3-комн. кв., 59 м², 3/5 этаж",https://kaluga.cian.ru/sale/flat/230760570/,"Калужская область, Калуга, Октябрьский, улица Маршала Жукова, 50",3 600 000 ₽
"3-комн. кв., 63,6 м², 9/9 этаж",https://kaluga.cian.ru/sale/flat/230706554/,"Калужская область, Калуга, Октябрьский, улица Чижевского",3 600 000 ₽
"3-комн. кв., 60 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/228415249/,"Калужская область, Калуга, Октябрьский, мкр. 906-я база, Гвардейская улица, 5",3 600 000 ₽
"3-комн. кв., 62,6 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/222275842/,"Калужская область, Калуга, Ленинский, улица Суворова, 158",3 600 000 ₽
"3-комн. кв., 69,8 м², 2/10 этаж",https://kaluga.cian.ru/sale/flat/228957842/,"Калужская область, Калуга, Ленинский, улица Никитина, 125В",3 630 000 ₽
"3-комн. кв., 62 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/229511918/,"Калужская область, Калуга, Московский, мкр. 30-й, улица Кубяка, 10",3 600 000 ₽
"3-комн. кв., 64 м², 3/9 этаж",https://kaluga.cian.ru/sale/flat/222699099/,"Калужская область, Калуга, Московский, мкр. 30-й, Малоярославецкая улица, 14",3 600 000 ₽
"3-комн. кв., 64 м², 5/9 этаж",https://kaluga.cian.ru/sale/flat/229203159/,"Калужская область, Калуга, Московский, мкр. 30-й, улица Кибальчича",3 600 000 ₽
"3-комн. кв., 69 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/230134774/,"Калужская область, Калуга, Ленинский, улица Плеханова",3 600 000 ₽
"3-комн. кв., 66 м², 2/9 этаж",https://kaluga.cian.ru/sale/flat/229203126/,"Калужская область, Калуга, Московский, бульвар Энтузиастов",3 600 000 ₽
"3-комн. кв., 69 м², 2/5 этаж",https://kaluga.cian.ru/sale/flat/228756770/,"Калужская область, Калуга, Ленинский, улица Плеханова, 94",3 600 000 ₽
"3-комн. кв., 72 м², 6/10 этаж",https://kaluga.cian.ru/sale/flat/221561590/,"Калужская область, Калуга, Ленинский, улица Никитина, 133к2",4 350 000 ₽
"3-комн. кв., 93 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/227515025/,"Калужская область, Калуга, Московский, мкр. Силикатный, Михалевский переулок, 24",4 352 600 ₽
"3-комн. кв., 81,8 м², 5/20 этаж",https://kaluga.cian.ru/sale/flat/229514459/,"Калужская область, Калуга, Октябрьский, Хрустальная улица, 22",4 376 000 ₽
"3-комн. кв., 64,2 м², 2/9 этаж",https://kaluga.cian.ru/sale/flat/231154780/,"Калужская область, Калуга, Ленинский, мкр. Анненки, улица Вишневского, 16",4 370 000 ₽
"3-комн. кв., 63,3 м², 6/9 этаж",https://kaluga.cian.ru/sale/flat/229512634/,"Калужская область, Калуга, Московский, улица Ленина, 68/8",4 350 000 ₽
"3-комн. кв., 63,2 м², 6/9 этаж",https://kaluga.cian.ru/sale/flat/229512330/,"Калужская область, Калуга, Московский, улица Билибина, 4",4 370 000 ₽
"3-комн. кв., 81,8 м², 5/18 этаж",https://kaluga.cian.ru/sale/flat/220801479/,"Калужская область, Калуга, Октябрьский, Хрустальная улица, 22",4 376 000 ₽
"3-комн. кв., 81 м², 7/15 этаж",https://kaluga.cian.ru/sale/flat/228954340/,"Калужская область, Калуга, Октябрьский, Московская улица, 311к5",4 400 000 ₽
"3-комн. кв., 63,3 м², 3/9 этаж",https://kaluga.cian.ru/sale/flat/229511718/,"Калужская область, Калуга, Октябрьский, Пролетарская улица, 135",4 400 000 ₽
"3-комн. кв., 70 м², 6/6 этаж",https://kaluga.cian.ru/sale/flat/209137518/,"Калужская область, Калуга, Московский, мкр. Силикатный, улица Гурьянова, 18к2",4 400 000 ₽
"3-комн. кв., 74,8 м², 4/5 этаж",https://kaluga.cian.ru/sale/flat/221327224/,"Калужская область, Калуга, Ленинский, улица Салтыкова-Щедрина, 89",4 400 000 ₽
"3-комн. кв., 60 м², 9/10 этаж",https://kaluga.cian.ru/sale/flat/228472377/,"Калужская область, Калуга, Московский, Литейный переулок, 7",4 400 000 ₽
"3-комн. кв., 61,7 м², 9/9 этаж",https://kaluga.cian.ru/sale/flat/228108619/,"Калужская область, Калуга, Московский, улица Огарева, 40к2",4 400 000 ₽
"3-комн. кв., 84,7 м², 7/20 этаж",https://kaluga.cian.ru/sale/flat/226719623/,"Калужская область, Калуга, Октябрьский, мкр. Новые Черемушки, переулок Хрустальный",4 405 000 ₽
"3-комн. кв., 64 м², 6/6 этаж",https://kaluga.cian.ru/sale/flat/229345440/,"Калужская область, Калуга, Ленинский, переулок Пушкина",4 400 000 ₽
"3-комн. кв., 88 м², 9/9 этаж",https://kaluga.cian.ru/sale/flat/228435289/,"Калужская область, Калуга, Московский, бульвар Моторостроителей, 3",4 400 000 ₽
